name,region,stemmedName,extractedName,latitude,longitude,addedByKaira
Suomenniemikk,other,suomenniemik,Suomenniemikk,,,
Suomi,other,suomi,Suomi,60.5,22.25,
Suomusjärvi,karelia,suomusjärv,Suomusjärvi,,,
Suomusjärvikk,other,suomusjärvik,Suomusjärvikk,,,
Suömusjoki,other,suömusjok,Suömusjoki,,,
Suomussalmi,other,suomussalm,Suomussalmi,65.01408,29.10244,
Suomussalmikk,other,suomussalmik,Suomussalmikk,,,
Suonne,other,suon,Suonne,,,
Suonejoki,karelia,suonejok,Suonejoki,,,
Suonenoki,other,suonenok,Suonenoki,,,
Suonenjöki,other,suonenjök,Suonenjöki,,,
Suonenjokias,other,suonenjokias,Suonenjokias,,,
Suonenjokikk,other,suonenjokik,Suonenjokikk,,,
Suonenniemi,other,suonenniem,Suonenniemi,,,
Suoniemi,other,suoniem,Suoniemi,61.44282,23.21463,
Suoniemias,other,suoniemias,Suoniemias,,,
Suoniemikk,other,suoniemik,Suoniemikk,,,
Suonijoki,other,suonijok,Suonijoki,,,
Suonlahdella,,suonlahd,Suonlahdella,,,
Suonola,other,suonol,Suonola,61.29618,23.33827,
Suononioella,,suononioe,Suononioella,,,
Suonpää,karelia,suonp,Suonpää,,,
Suontaa,karelia,suont,Suontaa,,,
Suontaankartano,other,suontaankartano,Suontaankartano,,,
Suontaka,karelia,suontak,Suontaka,62.41667,35.48333,
Suontio,other,suontio,Suontio,,,
Suopelto,other,suopelto,Suopelto,61.49423,25.57817,
Suoranta,other,suoran,Suoranta,,,
suorittaessaan asevelvollisuuttaan,,suorittaessaan asevelvollisuut,suorittaessaan asevelvollisuuttaan,,,
suorittanut,other,suorittanu,suorittanut,,,
Suosaari,karelia,suosaar,Suosaari,59.74135,30.46955,
Suosalmi,other,suosalm,Suosalmi,,,
Suosmeri,other,suosmer,Suosmeri,61.47129,21.89738,
Suotaala,other,suotaal,Suotaala,,,
Suoteniemi,other,suoteniem,Suoteniemi,,,
Suovedellä,,suoved,Suovedellä,,,
Surva,other,surv,Surva,,,
Survo,other,survo,Survo,,,
Susilahti,karelia,susilaht,Susilahti,,,
Sutela,other,sutel,Sutela,61.37543,28.987,
Sutslamolla,,sutslamo,Sutslamolla,,,
Suttila,other,suttil,Suttila,61.13908,22.90982,
Suudomi,other,suudom,Suudomi,,,
Suulisniemi,other,suulisniem,Suulisniemi,60.49365,26.97932,
Suumiitty,other,suumiity,Suumiitty,,,
Suupohja,other,suupohj,Suupohja,62.33274,22.02555,
Suur,karelia,suur,Suur,,,
Suur-Merijoki,karelia,suur-merijok,Suur-Merijoki,,,
Suurmiehikkälä,other,suurmiehikkäl,Suurmiehikkälä,60.7254,27.56645,
Suur-Penna,karelia,suur-pen,Suur-Penna,,,
Suur-Pero,karelia,suur-pero,Suur-Pero,,,
Suuri,karelia,suuri,Suuri,61.83333,30.65,
Suuri-Rytty,karelia,suuri-ryty,Suuri-Rytty,61.83333,30.65,
Suurikkala,other,suurikkal,Suurikkala,60.86701,21.46536,
Suurila,other,suuril,Suurila,60.61667,22.75,
Suurimaa,other,suurim,Suurimaa,61.88333,22.6,
Suurkylä,karelia,suurkyl,Suurkylä,60.08536,26.96989,
Suurlahti,other,suurlaht,Suurlahti,61.45852,27.66239,
Suurmäki,,suurmäk,Suurmäki,,,
SuurMiehikkäläss,,suurmiehikkäläs,SuurMiehikkäläss,,,
Suurpää,other,suurp,Suurpää,63.63333,30.08333,
Suurpäälä,karelia,suurpääl,Suurpäälä,60.60197,28.15212,
Suurporkku,karelia,suurporku,Suurporkku,60.55,30.35,
Suursaari,karelia,suursaar,Suursaari,,,
Suursalo,karelia,suursalo,Suursalo,,,
Suurselkä,other,suurselk,Suurselkä,,,
Suurselkälä,karelia,suurselkäl,Suurselkälä,,,
Suurtulola,karelia,suurtulol,Suurtulola,,,
Suutala,other,suutal,Suutala,62.72067,23.90332,
Suutarila,other,suutaril,Suutarila,60.27996,25.01759,
Suvenniemi,other,suvenniem,Suvenniemi,,,
Suviainen,other,suviain,Suviainen,,,
Suvilahti,karelia,suvilaht,Suvilahti,62.08333,32.35,
Suvisranta,other,suvisran,Suvisranta,62.67097,29.03719,
Svartberg,other,svartberg,Svartberg,,,
Sveitsi,other,sveit,Sveitsi,,,
Svsmä,other,svsmä,Svsmä,,,
Sydänmaa,karelia,sydänm,Sydänmaa,,,
Sydänmaaas,other,sydänmaaas,Sydänmaaas,,,
Sydänmaankylä,karelia,sydänmaankyl,Sydänmaankylä,,,
Sykäräinen,other,sykäräin,Sykäräinen,63.6157,24.4028,
Sykiälä,karelia,sykiäl,Sykiälä,60.28052,29.45709,
Sylvi,other,sylv,Sylvi,,,
Sylvänänkylä,other,sylvänänkyl,Sylvänänkylä,,,
Syn tyneet Joensuussa,,syn tyneet joensu,Syn tyneet Joensuussa,,,
Syn tyneet Pälkjärvellä,,syn tyneet pälkjärv,Syn tyneet Pälkjärvellä,,,
Syn tyneet Saarijärvellä,,syn tyneet saarijärv,Syn tyneet Saarijärvellä,,,
synt,other,synt,synt,,,
Synty neet Suojärvellä,,synty neet suojärv,Synty neet Suojärvellä,,,
Syntyneet,,syntyn,Syntyneet,,,
Syrjälä,other,syrjäl,Syrjälä,64.95,29.3,
Syrjäntaka,other,syrjäntak,Syrjäntaka,61.11833,24.83454,
Sysinä,,sys,Sysinä,,,
Sysimässä,,sysim,Sysimässä,,,
Syskyä,karelia,sysky,Syskyä,,,
Syskyjarvi,,syskyjarv,Syskyjarvi,,,
Syskyjärvi,karelia,syskyjärv,Syskyjärvi,61.75249,31.5287,
Sysma,karelia,sysm,Sysma,,,
Sysmä-,other,sysmä-,Sysmä-,,,
Sysmäas,other,sysmäas,Sysmäas,,,
Sysmäjärvi,other,sysmäjärv,Sysmäjärvi,62.71774,29.05814,
Sysmäkk,other,sysmäk,Sysmäkk,,,
Syväjärvi,other,syväjärv,Syväjärvi,67.29732,25.91549,
Syvälahti,karelia,syvälaht,Syvälahti,60.87659,28.91224,
Syvänniemi,other,syvänniem,Syvänniemi,62.85631,27.1566,
Syvänmäki,other,syvänmäk,Syvänmäki,,,
Syvänoja,other,syväno,Syvänoja,60.79248,24.99148,
Syvänsinkylä,other,syvänsinkyl,Syvänsinkylä,,,
Syväoja,other,syväo,Syväoja,60.37363,24.80091,
Syväoro,karelia,syväoro,Syväoro,61.49695,29.61503,
Syväri,karelia,syvär,Syväri,,,
Syvärias,other,syvärias,Syvärias,,,
Taaiintehdas,other,taaiintehdas,Taaiintehdas,,,
Taalinteh,,taalinteh,Taalinteh,,,
Taalintehdas,other,taalintehdas,Taalintehdas,60.02031,22.50455,
Taamalahovi,karelia,taamalahov,Taamalahovi,,,
Taapavaara,karelia,taapavaar,Taapavaara,,,
Taaperniemi,karelia,taaperniem,Taaperniemi,60.52617,29.35864,
Taasia,other,taas,Taasia,60.75,26.28333,
Taatila,karelia,taatil,Taatila,,,
Taavela,other,taavel,Taavela,,,
Taavetti,karelia,taavet,Taavetti,,,
Taavetissaja,other,taavetissaj,Taavetissaja,,,
Taavettias,other,taavettias,Taavettias,,,
Taavettija,other,taavettij,Taavettija,,,
Taavotti,other,taavot,Taavotti,,,
Tähkämäki,other,tähkämäk,Tähkämäki,,,
Tähkäpää,karelia,tähkäp,Tähkäpää,,,
Tahvo,other,tahvo,Tahvo,,,
Tai,,tai,Tai,68.38573,23.63215,
Taikina,karelia,taik,Taikina,60.61882,28.15144,
Taikarsaari,karelia,taikarsaar,Taikarsaari,,,
Taima,other,taima,Taima,,,
Taimi,other,taimi,Taimi,,,
Taimoniemi,other,taimoniem,Taimoniemi,63.13885,25.76892,
Taina,other,taina,Taina,60.90504,27.60219,
Tainiokoski,other,tainiokosk,Tainiokoski,,,
Tainion koski,,tainion kosk,Tainion koski,,,
Tainonkoski,karelia,tainonkosk,Tainonkoski,,,
Taipale,karelia,taipal,Taipale,60.62741,30.51178,
Taipaleenjoki,karelia,taipaleenjok,Taipaleenjoki,,,
Taipaleenkylä,other,taipaleenkyl,Taipaleenkylä,,,
Taipaljoki,other,taipaljok,Taipaljoki,,,
Taipalsaari,karelia,taipalsaar,Taipalsaari,,,
Taipalsaarikk,other,taipalsaarik,Taipalsaarikk,,,
Taipalus,other,taipalus,Taipalus,,,
Taistonluona,other,taistonluo,Taistonluona,,,
Taiteilija,other,taiteilij,Taiteilija,,,
Taivalkoski,other,taivalkosk,Taivalkoskella,,,
Taivalkoskikk,other,taivalkoskik,Taivalkoskikk,,,
Taivalsaari,other,taivalsaar,Taivalsaari,,,
Taivassalo,other,taivassalo,Taivassalossa,,,
Takahuhti,other,takahuht,Takahuhti,61.50154,23.84744,
Takala,other,takal,Takala,62.7,30.76667,
Takamaa,other,takam,Takamaa,61.60759,23.53249,
Takaperä,other,takaper,Takaperä,,,
Takatalo,other,takatalo,Takatalo,,,
Talina,other,tal,Talissa,,,
Talanterä,other,talanter,Talanterä,,,
Talenterä,other,talenter,Talenterä,,,
Tali,karelia,tali,Tali,49.85918,40.07606,
Talias,karelia,talias,Talias,,,
Talihovi,karelia,talihov,Talihovi,,,
Talikkala,karelia,talikkal,Talikkalassa,,,
Talinasema,karelia,talinasem,Talinasema,,,
Taljala,karelia,taljal,Taljala,,,
Tallakartano,other,tallakartano,Tallakartano,,,
Tallinna,karelia,tallin,Tallinna,,,
Talma,other,talm,Talma,60.40663,25.17806,
Talola,other,talol,Talola,60.65154,23.12519,
Talonterä,other,talonter,Talonterä,,,
Talouskoulun,other,talouskoulu,Talouskoulun,,,
Taluskylä,other,taluskyl,Taluskylä,64.23579,24.29015,
talvi-,other,talvi-,talvi-,,,
Talviainen,other,talviain,Talviainen,61.73518,24.65761,
Talvikoski,,talvikosk,Talvikoski,,,
Talvisilta,other,talvis,Talvisilta,60.58112,23.39276,
Talvisodassa,other,talvisod,Talvisodassa,,,
Tam,,tam,Tam,53.73589,73.71322,
Tamasetostivatv,other,tamasetostivatv,Tamasetostivatv,,,
Tambov,other,tambov,Tambov,,,
Tamhanka,karelia,tamhank,Tamhanka,,,
Tammio,other,tamio,Tammio,60.41556,27.42112,
Tammela,other,tammel,Tammela,62.977,22.05115,
Tammelakk,other,tammelak,Tammelakk,,,
Tammenlahti,other,tammenlaht,Tammenlahti,61.96773,28.63529,
Tammiainen,other,tammiain,Tammiainen,60.99568,22.8424,
Tammijärvi,other,tammijärv,Tammijärvi,61.82965,25.82409,
Tammikangas,other,tammikangas,Tammikangas,,,
Tammisaaari,other,tammisaaar,Tammisaaari,,,
Tammisaaren mlk,,tammisaaren mlk,Tammisaaren mlk,,,
Tammisalo,other,tammisalo,Tammisalo,60.19226,25.06671,
Tammiselankylä,karelia,tammiselankyl,Tammiselankylä,,,
Tammiselkä,karelia,tammiselk,Tammiselkä,60.26966,29.86402,
Tammisto,other,tammisto,Tammisto,60.23333,23.75,
Tammisuo,karelia,tammisuo,Tammisuo,60.73333,28.80791,
Tammoin,other,tamo,Tammoin,,,
Tamoere,other,tamoer,Tamoere,,,
Tampäre,other,tampär,Tampäre,,,
Tampere,other,tamper,Tampere,,,
Tämpere,other,tämper,Tämpere,,,
Tampere-,other,tampere-,Tampere-,,,
Tampereellavv,other,tampereellav,Tampereellavv,,,
Tampereenmlk,other,tampereenmlk,Tampereenmlk,,,
Tamperemlk,other,tamperemlk,Tamperemlk,,,
Tampore,other,tampor,Tampore,,,
Tamprere,other,tamprer,Tamprere,,,
Tamrackissa,,tamrack,Tamrackissa,,,
Tamrere,other,tamrer,Tamrere,,,
Tamrpela,other,tamrpel,Tamrpela,,,
Tani,other,tani,Tani,60.91738,28.04133,
Tanila,other,tanil,Tanila,60.71339,21.71423,
Tanska,other,tansk,Tanska,,,
Tanttala,other,tanttal,Tanttala,60.87004,24.78584,
Tanttila,other,tanttil,Tanttila,61.07996,24.94755,
Tapani,karelia,tapa,Tapani,,,
Tapala,other,tapal,Tapala,60.63266,23.18225,
Tapäla,other,tapäl,Tapäla,,,
Tapalankylä,other,tapalankyl,Tapalankylä,,,
Tapanila,other,tapanil,Tapanila,60.26456,25.02157,
Tapaninen,other,tapanin,Tapaninen,60.73145,22.12362,
Tapaninkylä,other,tapaninkyl,Tapaninkylä,60.2638,24.99556,
tapaturmaisesti,,tapaturmais,tapaturmaisesti,,,
Tapiola,karelia,tapiol,Tapiola,60.66097,28.22443,
Tapola,karelia,tapol,Tapola,60.61667,28.56667,
Tappari,karelia,tappar,Tappari,60.51667,30.7,
Tappovirta,other,tappovir,Tappovirta,,,
Tapulankylä,karelia,tapulankyl,Tapulankylä,,,
Tar,,tar,Tar,52.96667,158.41667,
Tarhalansaari,karelia,tarhalansaar,Tarhalansaari,,,
Tarhapää,other,tarhap,Tarhapää,62.4003,24.69096,
Tarinaharju,other,tarinaharju,Tarinaharju,63.06694,27.65462,
Tarjasjoki,other,tarjasjok,Tarjasjoki,,,
Tarjoilija,other,tarjoilij,Tarjoilija,,,
Tarkkala,karelia,tarkkal,Tarkkala,60.26519,29.09429,
Tarnala,other,tarnal,Tarnala,61.72385,29.74819,
Tarnmela,other,tarnmel,Tarnmela,,,
Tarnmiselänkylä,karelia,tarnmiselänkyl,Tarnmiselänkylä,,,
Tarpila,karelia,tarpil,Tarpila,60.48333,29.76667,
Tartto,karelia,tarto,Tartossa,,,
Tarvaala,other,tarvaal,Tarvaala,62.6593,25.30033,
Tarvajoki,other,tarvajok,Tarvajoki,,,
Tarvasjärvi,other,tarvasjärv,Tarvasjärvi,,,
Tarvasjoen,other,tarvasjoe,Tarvasjoella,,,
Tarvasjokikk,other,tarvasjokik,Tarvasjokikk,,,
Tarvota,other,tarvo,Tarvota,,,
Tasanko,other,tasa,Tasanko,,,
Tasapää,other,tasap,Tasapää,61.99624,29.8934,
Täsarby,other,täsarby,Täsarby,,,
Tatjana,other,tatj,Tatjana,,,
Tattara,other,tattar,Tattarassa,,,
Taulumäki,other,taulumäk,Taulumäki,62.31709,27.86948,
Tauno,karelia,tauno,Tauno,,,
Tausela,other,tausel,Tausela,60.63362,23.09829,
Tausjärvi,karelia,tausjärv,Tausjärvi,,,
Tausti,other,taust,Tausti,,,
Tautjärvi,other,tautjärv,Tautjärvi,,,
Tavasti,other,tavast,Tavasti,,,
Tavastiia,other,tavastiia,Tavastiia,,,
Tavastila,other,tavastil,Tavastila,60.56989,26.98188,
Tavola,other,tavol,Tavola,60.42611,23.05406,
Täyrikk,other,täyrik,Täyrikk,,,
Täysä,other,täysä,Täysä,,,
Te,,te,Te,,,
Te rijoki,,te rijok,Te rijoki,,,
Teekerpyy,,teekerpyy,Teekerpyy,,,
Teerelä,other,teerel,Teerelä,,,
Terijärvi,other,terijärv,Terijärvi,,,
Terijärvikk,other,terijärvik,Terijärvikk,,,
Teerijoki,other,teerijok,Teerijoki,,,
Teerimäki,other,teerimäk,Teerimäki,60.43592,22.39833,
Teerisaari,other,teerisaar,Teerisaari,,,
Teerlaki,other,teerlak,Teerlaki,,,
Tegerby,other,tegerby,Tegerby,,,
Tehola,,tehol,Tehola,,,
Tehtaat,other,teht,Tehtaat,,,
Teijo,other,teijo,Teijo,60.25707,22.953,
Teijontehtaat,other,teijonteht,Teijontehtaat,,,
Teikari,,teikar,Teikari,62.95,23.15,
Teikarsaari,karelia,teikarsaar,Teikarsaari,,,
Teisilä,other,teisil,Teisilä,,,
Teisko,other,teisko,Teiskossa,,,
Teiskolahtias,other,teiskolahtias,Teiskolahtias,,,
Teivolankartano,other,teivolankartano,Teivolankartano,,,
Tekemalahti,karelia,tekemalaht,Tekemalahti,,,
Tekemilahti,karelia,tekemilaht,Tekemilahti,,,
Telakanava,karelia,telakanav,Telakanava,,,
Telkinniemi,karelia,telkinniem,Telkinniemi,61.66528,30.78747,
Temes,other,temes,Temes,,,
Temilänmäki,karelia,temilänmäk,Temilänmäki,,,
Temitänmäki,karelia,temitänmäk,Temitänmäki,,,
Temmes,other,temmes,Temmes,64.65556,25.61585,
Temola,karelia,temol,Temola,60.93444,28.69629,
Tenko,other,ten,Tenko,,,
Tenala,other,tenal,Tenala,,,
Tenhola,karelia,tenhol,Tenhola,,,
Tenkalahdenkylä,karelia,tenkalahdenkyl,Tenkalahdenkylä,,,
Tenkalahti,karelia,tenkalaht,Tenkalahti,61.02511,30.12601,
Tenkalähti,karelia,tenkaläht,Tenkalähti,,,
Tennilä,other,tennil,Tennilä,60.9579,25.35246,
Tentsinsaari,karelia,tentsinsaar,Tentsinsaari,,,
Teppanala,karelia,teppanal,Teppanala,,,
Terni,other,ter,Terni,,,
Terälahti,other,terälaht,Terälahti,61.70851,23.90059,
Terävälä,karelia,teräväl,Terävälä,,,
Terhjoki,karelia,terhjok,Terhjoki,,,
Terho,other,terho,Terho,,,
Teriioki,karelia,teriiok,Teriioki,,,
Terijki,karelia,terijk,Terijki,,,
TerijoellaAsuinp,,terijoellaasuinp,TerijoellaAsuinp,,,
Terijoellavv,other,terijoellav,Terijoellavv,,,
Terijoki-,karelia,terijoki-,Terijoki-,,,
Terijokias,karelia,terijokias,Terijokias,,,
Terijokikk,karelia,terijokik,Terijokikk,,,
Terimäki,karelia,terimäk,Terimäki,,,
Teriniemi,other,teriniem,Teriniemi,,,
Terjoella,,terjoe,Terjoella,,,
Teronja,other,teronj,Teronja,,,
Terovaara,karelia,terovaar,Terovaara,62.07672,31.36356,
Terttilä,other,terttil,Terttilä,60.5418,23.55768,
Teru,karelia,teru,Teru,61.56616,33.38792,
Tervaj,,tervaj,Tervaj,,,
Tervajärvi,karelia,tervajärv,Tervajärvi,61.39245,30.03559,
Tervajoki,karelia,tervajok,Tervajoki,60.6904,28.49237,
Tervajokias,other,tervajokias,Tervajokias,,,
Tervajokikk,other,tervajokik,Tervajokikk,,,
Tervakoksi,other,tervako,Tervakoksi,,,
Tervakoski,other,tervakosk,Tervakoskella,,,
Tervalampi,other,terval,Tervalampi,60.76667,24.08333,
Tervalankylä,karelia,tervalankyl,Tervalankylä,,,
Tervaniemi,karelia,tervaniem,Tervaniemi,,,
Tervo,other,tervo,Tervo,62.95,26.75,
Tervokk,other,tervok,Tervokk,,,
Tervola,karelia,tervol,Tervola,61.01667,29.88333,
Tervöla,other,tervöl,Tervöla,,,
Tervola Kasvattitytär,,tervola kasvattitytär,Tervola Kasvattitytär,,,
Tervolakk,other,tervolak,Tervolakk,,,
Tervu,karelia,tervu,Tervu,61.31331,30.11918,
Tervunkylä,karelia,tervunkyl,Tervunkylä,,,
Tesjoki,other,tesjok,Tesjoki,60.47097,26.30685,
Teuolassa,,teuola,Teuolassa,,,
Teuranperä,other,teuranper,Teuranperä,,,
Teuro,other,teuro,Teuro,61.07788,24.83803,
Teuva,other,teuva,Teuva,62.4819,21.74156,
Teuvakk,other,teuvak,Teuvakk,,,
Teuvo,other,teuvo,Teuvo,,,
Teuya,other,teuya,Teuya,,,
Tiehaara,other,tiehaar,Tiehaara,,,
Tielampi,karelia,tielamp,Tielampi,,,
Tienhaarankylä,karelia,tienhaarankyl,Tienhaarankylä,,,
Tiensuu,other,tiensu,Tiensuu,63.25995,30.09755,
Tiensuunkylä,other,tiensuunkyl,Tiensuunkylä,,,
Tiesmäki,other,tiesmäk,Tiesmäki,,,
Tietävälä,karelia,tietäväl,Tietävälä,61.15254,29.10198,
Tiiala,karelia,tiiala,Tiiala,61.35231,31.73658,
Tiihala,other,tiihal,Tiihala,61.42908,24.09576,
Tiihalankylä,other,tiihalankyl,Tiihalankylä,,,
Tiiksjärvi,other,tiiksjärv,Tiiksjärvi,,,
Tiilää,other,tiilä,Tiilää,60.54892,25.69198,
Tiileä,other,tiile,Tiileä,,,
Tiiliruukki,karelia,tiiliruuk,Tiiliruukki,,,
Tiilua,karelia,tiilu,Tiilua,,,
Tiirijärvi,other,tiirijärv,Tiirijärvi,,,
Tiirismaa,other,tiirism,Tiirismaa,61.01667,25.56667,
Tiistenjoki,other,tiistenjok,Tiistenjoki,62.90763,23.24378,
Tiitua,karelia,tiitu,Tiitua,60.75433,30.05637,
Tikka,other,tik,Tikka,62.2198,25.76139,
Tikatasuvat,other,tikatasuv,Tikatasuvat,,,
Tikkakoski,other,tikkakosk,Tikkakoski,62.38957,25.64827,
Tikkala,karelia,tikkal,Tikkala,,,
Tikkalaas,other,tikkalaas,Tikkalaas,,,
Tikkamannila,other,tikkamannil,Tikkamannila,62.38309,25.69359,
Tikkaro,other,tikkaro,Tikkaro,60.53599,25.22647,
Tikkimäenpys,other,tikkimäenpys,Tikkimäenpys,,,
Tikkurila,other,tikkuril,Tikkurila,60.29349,25.03758,
Tikkurilaas,other,tikkurilaas,Tikkurilaas,,,
Tila,other,tila,Tila,,,
Tilanpintaalaon,other,tilanpintaalao,Tilanpintaalaon,,,
Tilda,other,tild,Tilda,,,
Tilkane,other,tilkan,Tilkane,,,
Tillola,other,tillol,Tillola,60.88263,26.41227,
Tiltti,other,tilt,Tiltti,,,
Timitra,other,timitr,Timitra,,,
Timo,other,timo,Timo,,,
Timola,other,timol,Timola,64.06667,26.95,
Timperi,karelia,timper,Timperi,,,
Timperilä,karelia,timperil,Timperilä,,,
Tintinen,other,tintin,Tintinen,,,
Tirhiä,karelia,tirh,Tirhiä,,,
Tirilä,other,tiril,Tirilä,61.05766,28.2443,
Tirttula,karelia,tirttul,Tirttula,,,
Tirttuia,karelia,tirtuia,Tirttuia,,,
Tirva,other,tirv,Tirva,60.94356,27.03872,
Tiskarla,other,tiskarl,Tiskarla,60.56999,23.2014,
Titto,karelia,tito,Titto,,,
Tiukka,other,tiuk,Tiukka,62.33333,21.5,
Tiukkaas,other,tiukkaas,Tiukkaas,,,
Tiukula,other,tiukul,Tiukula,,,
Tiura,other,tiura,Tiura,,,
Tiuri,karelia,tiuri,Tiuri,60.86113,29.82136,
Tiurila,karelia,tiuril,Tiurila,,,
Tiuriniemi,other,tiuriniem,Tiuriniemi,,,
Tiurinsaari,karelia,tiurinsaar,Tiurinsaari,60.36007,28.48377,
Tiurola,karelia,tiurol,Tiurola,,,
Tiurula,karelia,tiurul,Tiurula,61.21554,29.86386,
Tiuruniemi,karelia,tiuruniem,Tiuruniemi,,,
Tiusala,other,tiusal,Tiusala,,,
Tiutinen,other,tiutin,Tiutinen,60.46965,26.97979,
Tl,,tl,Tl,60.65647,23.12255,
Tlelsinki,other,tlelsink,Tlelsinki,,,
tlimäki,other,tlimäk,tlimäki,,,
To,,to,To,,,
Toh,,toh,Toh,,,
Toh majärvi,,toh majärv,Toh majärvi,,,
Tohmajäivi,other,tohmajäiv,Tohmajäivi,,,
Tohmajärvias,other,tohmajärvias,Tohmajärvias,,,
Tohmajärvikk,other,tohmajärvik,Tohmajärvikk,,,
Tohojampi,other,toho,Tohojampi,,,
Toholampi,other,tohol,Toholampi,63.76667,24.25,
Toholampikk,other,toholampik,Toholampikk,,,
Toija,other,toija,Toija,,,
Toijala,other,toijal,Toijala,60.4,23.1,
Toijalaas,other,toijalaas,Toijalaas,,,
Toijalakk,other,toijalak,Toijalakk,,,
Toikkala,other,toikkal,Toikkala,60.96307,27.83651,
Toini,other,toini,Toini,,,
Toinionkoski,other,toinionkosk,Toinionkoski,,,
Toisesta avioliitosta,,toisesta avioliito,Toisesta avioliitosta,,,
Toissalo,other,toissalo,Toissalo,,,
Toisvesi,other,toisv,Toisvesi,62.38333,23.85,
Toivaa,other,toiva,Toivaa,,,
Toivakka,other,toivak,Toivakka,62.1,26.08333,
Toivak ka,,toivak k,Toivak ka,,,
Toivakkakk,other,toivakkak,Toivakkakk,,,
Toivala,other,toival,Toivalassa,,,
Toivila,other,toivil,Toivila,60.49542,22.97934,
Toivo,other,toivo,Toivo,,,
Toivokkakk,other,toivokkak,Toivokkakk,,,
Toivola,karelia,toivol,Toivola,60.64205,30.50388,
Toivonniemi,other,toivonniem,Toivonniemi,,,
Toivonoja,other,toivono,Toivonoja,60.96667,26.01667,
Tojala,other,tojal,Tojala,62.9167,21.96715,
Tokkarlahti,karelia,tokkarlaht,Tokkarlahti,61.68116,30.75211,
Tokrajärvi,other,tokrajärv,Tokrajärvi,62.76211,30.61658,
Toksava,karelia,toksav,Toksava,,,
Toksova,karelia,toksov,Toksova,,,
Toli,karelia,toli,Toli,,,
ToljaU,other,toljau,ToljaU,,,
Tolkkinen,other,tolkkin,Tolkkinen,,,
Tolola,other,tolol,Tolola,64.35,28.05,
Tolosenmäki,other,tolosenmäk,Tolosenmäki,62.13901,30.02888,
Tolppala,karelia,tolppal,Tolppala,,,
Tolsterniemi,karelia,tolsterniem,Tolsterniemi,60.77593,30.23472,
Tölvä,other,tölv,Tölvä,63.20107,27.37472,
Tolvajärvi,karelia,tolvajärv,Tolvajärvi,62.28102,31.4724,
Tolvajärvel-lä,,tolvajärvel-l,Tolvajärvel-lä,,,
Tolvajärvenkylä,karelia,tolvajärvenkyl,Tolvajärvenkylä,,,
Tomijärvi,other,tomijärv,Tomijärvi,,,
Tomiselkä,karelia,tomiselk,Tomiselkä,,,
Tommila,other,tommil,Tommila,,,
Tommola,other,tommol,Tommola,61.28257,27.15902,
Tommoo,other,tomo,Tommoo,,,
Tomula,karelia,tomul,Tomula,,,
Tönnä,other,tön,Tönnä,,,
Tönnö,other,tönö,Tönnö,60.79763,25.70379,
tontin,other,tont,tontin,,,
Tonteri,karelia,tonter,Tonteri,60.28086,30.00804,
Tontsala,other,tontsal,Tontsala,,,
Tonttimäki,other,tonttimäk,Tonttimäki,,,
Töölö,other,töölö,Töölö,60.17298,24.92515,
Topeno,other,topeno,Topeno,60.76724,24.29566,
Torasjoki,other,torasjok,Torasjoki,,,
Torhola,other,torhol,Torhola,60.80162,25.05454,
Torijoki,karelia,torijok,Torijoki,,,
Torikka,other,torik,Torikka,60.25942,22.63343,
Torinmaa,other,torinm,Torinmaa,,,
Törisevällä,,törisev,Törisevällä,,,
Torittu,other,toritu,Torittu,61.44866,25.09768,
Torkitovat,other,torkitov,Torkitovat,,,
Torkkeli,other,torkkel,Torkkeli,,,
Torkkelinmäki,karelia,torkkelinmäk,Torkkelinmäki,,,
Torkola,other,torkol,Torkola,,,
Törmä,other,törm,Törmä,66.76759,27.35969,
Törnävä,other,törnäv,Törnävä,62.7635,22.84402,
Tornio,other,tornio,Torniossa,,,
Tornio k,,tornio k,Tornio k,,,
Torniomäki,other,torniomäk,Torniomäki,,,
Torniomlk,other,torniomlk,Torniomlk,,,
Tornionyläpuoli,other,tornionyläpuol,Tornionyläpuoli,,,
Torniossav,other,torniossav,Torniossav,,,
Tornip,other,tornip,Tornip,,,
Tornoio,other,tornoio,Tornoio,,,
Toronto,other,toronto,Toronto,,,
Torppa,other,torp,Torppa,,,
Torpinkylä,other,torpinkyl,Torpinkylä,,,
Torro-,other,torro-,Torro-,,,
Torsalonkylä,other,torsalonkyl,Torsalonkylä,,,
Torsansalo,other,torsansalo,Torsansalo,61.45621,29.17497,
Torso,other,torso,Torso,,,
Torsti,other,torst,Torsti,,,
Tortinmäki,other,tortinmäk,Tortinmäki,60.68731,22.42804,
Torvajoki,other,torvajok,Torvajoki,,,
Torvoila,other,torvoil,Torvoila,61.25494,24.5568,
TotikkaKahkaato,karelia,totikkakahkaato,TotikkaKahkaato,,,
Totkiniemi,other,totkiniem,Totkiniemi,,,
Tottijärvi,other,tottijärv,Tottijärvi,61.40033,23.34337,
Tottijärvikk,other,tottijärvik,Tottijärvikk,,,
Toukolahti,other,toukolaht,Toukolahti,,,
Toukori,other,toukor,Toukori,,,
Tounas,other,tounas,Tounas,,,
Touru,other,touru,Touru,,,
Töykkylä,other,töykkyl,Töykkylä,61.00028,25.15179,
Töyssä,other,töys,Töyssä,,,
Töysä,other,töysä,Töysä,62.63333,23.88333,
Töysäas,other,töysäas,Töysäas,,,
Töysäkk,other,töysäk,Töysäkk,,,
Töysö,other,töysö,Töysö,,,
